DRN_custom,LC_Pauli,MBD,BF,HB,GLM,contrast,timelock
-0.0503358424325693,0.530990076578413,0.0808932523944744,0.070436467404082,0.302224345379705,GLM_04,contr3,offer-timelocked
0.153548653911385,0.215954165385627,0.06735689510476,0.1682406970006,-0.113996689333377,GLM_04,contr3,offer-timelocked
-0.179034263846631,0.111185921737025,0.0948308711084664,0.183043864123665,-0.0907995196075921,GLM_04,contr3,offer-timelocked
0.0529171237388222,0.628261277680535,0.337965177203129,0.157988925217417,0.421815671587682,GLM_04,contr3,offer-timelocked
-0.112967778226894,0.0999130421184016,0.109130698730033,0.043317103593487,-0.183915473964696,GLM_04,contr3,offer-timelocked
0.0614873938613597,-0.132512428320023,-0.0648464948871985,-0.167203089591404,-0.133151088379062,GLM_04,contr3,offer-timelocked
-0.302682776844171,0.164531876620461,-0.185819407971582,-0.257867500841697,0.154816969036696,GLM_04,contr3,offer-timelocked
0.054307920508502,0.0127934716861945,-0.240238926153067,-0.26545162542357,-0.0427649642236049,GLM_04,contr3,offer-timelocked
-0.0624866770829146,0.350726540375327,-0.028717713063647,-0.207488813802035,0.0459055347002092,GLM_04,contr3,offer-timelocked
-0.176418109734727,0.124288074885046,-0.065452442638577,-0.325429859833552,0.47497888214381,GLM_04,contr3,offer-timelocked
-0.476730609485233,0.151624186795929,0.0403062185338484,-0.017325418893726,-0.0159214809055297,GLM_04,contr3,offer-timelocked
-0.173777750463744,-0.19909466206129,-0.092130644963637,-0.0289755616489431,0.362292620825824,GLM_04,contr3,offer-timelocked
-0.401352707129575,0.0265954154321771,-0.139498763149646,-0.128509293573746,0.268205767023668,GLM_04,contr3,offer-timelocked
0.28031028508901,-0.332891503150056,0.103085195284758,-0.00729778143290403,0.0558494405832887,GLM_04,contr3,offer-timelocked
0.294542436928296,0.00213157969593308,0.24496718457662,0.0829567333484041,-0.180406532355431,GLM_04,contr3,offer-timelocked
-0.0409938414822603,-0.143821846651517,0.0385930758027281,-0.00665968313432667,-0.207690368109332,GLM_04,contr3,offer-timelocked
-0.0658769850587107,0.357477033102701,-0.16687610969225,0.0198607631583965,0.206943885866133,GLM_04,contr3,offer-timelocked
-0.283325877898498,-0.1648662604921,-0.275673370984507,-0.0808975051403348,-0.0237413709751965,GLM_04,contr3,offer-timelocked
0.0123178754067341,-0.166829955819423,0.0502073193192958,-0.267663498055958,-0.134887208810665,GLM_04,contr3,offer-timelocked
-0.00318381497691451,-0.0259348423591673,-0.175546695827567,-0.186035865210596,-0.268350463230142,GLM_04,contr3,offer-timelocked
0.103783086131603,-0.235832064830729,0.0944903142229218,-0.0540051899381806,-0.339126908229249,GLM_04,contr3,offer-timelocked
0.0607196394419515,0.297287137420158,-0.506463741388546,-0.330747731666914,-0.360451382338335,GLM_04,contr3,offer-timelocked
-0.127097042076258,0.0215814259176952,-0.155801771535664,-0.0918864657985188,0.233873733968268,GLM_04,contr3,offer-timelocked
-0.343237458950809,-0.411955794395064,-0.21806003044463,0.0733948959577388,0.110481603397478,GLM_04,contr3,offer-timelocked
-0.249324864561742,0.333228748423199,0.00356787939765652,-0.145310157188423,0.0305414842594188,GLM_04,contr3,offer-timelocked
0.454439700833919,0.208445251564276,-0.0549944502484408,0.0301420466253417,-0.277089066452337,GLM_04,contr3,offer-timelocked
-0.0161141919090731,0.278370692579106,-0.000752179708943685,-0.170453503676041,-0.216018767192039,GLM_04,contr3,offer-timelocked
