DRN_custom,LC_Pauli,MBD,BF,HB,GLM,contrast,timelock
-0.105589561693023,0.0539909542933465,-0.00967628674284382,0.0829712235435155,0.0621605625172711,GLM_03,contr2,offer-timelocked
0.0755699126323517,0.0342782241381202,-0.0773112914868744,-0.0973849172885043,-0.102256851299498,GLM_03,contr2,offer-timelocked
0.0469800925416196,0.0480112426056754,0.0877014767582187,0.0830618163014571,0.111647541650737,GLM_03,contr2,offer-timelocked
-0.0231584777776987,-0.155302449965493,0.0526212670961428,-0.102643293733003,-0.0149969818304729,GLM_03,contr2,offer-timelocked
0.10632574402154,0.0355284783264958,0.0856498683142489,0.160238996510163,0.028889897822912,GLM_03,contr2,offer-timelocked
0.0448284935239335,0.0865013173378612,0.0832300285348348,0.0301077609652181,-0.015003463829665,GLM_03,contr2,offer-timelocked
0.0748704774038743,0.0507992723039828,-0.0552163279859152,0.0172605510628406,0.0576350272706192,GLM_03,contr2,offer-timelocked
-0.038557356016453,0.0821640333286126,0.0353566708839023,0.0547601864461956,-0.0220467962843241,GLM_03,contr2,offer-timelocked
0.0690726893681092,-0.0470691087789828,0.0253180777283559,-0.055840714356684,0.0532312381596865,GLM_03,contr2,offer-timelocked
-0.0156812026212728,-0.01229523230352,0.114805772110098,0.00196538830546954,-0.0491256803448453,GLM_03,contr2,offer-timelocked
0.102679065339991,-0.0359415846584605,0.0172140380760038,0.0434444855516676,0.0573814722575818,GLM_03,contr2,offer-timelocked
0.0651023360435832,0.0639069510713665,0.0210434160573983,0.0215348252290773,-0.0063735233195951,GLM_03,contr2,offer-timelocked
0.105955816237219,0.0019981535154968,-0.0669504791735448,0.0290495937868263,-0.0420095398328281,GLM_03,contr2,offer-timelocked
-0.0493242052567148,0.189098280254041,-0.102652320800924,-0.0660697869721062,0.0760569998694751,GLM_03,contr2,offer-timelocked
-0.0218525663192639,0.0699749227145654,-0.0773889711304867,-0.100669190514468,0.0470975036254246,GLM_03,contr2,offer-timelocked
0.0121037342432382,-0.036134619739122,-0.105553768481456,-0.0205458445377042,-0.0556384149087066,GLM_03,contr2,offer-timelocked
0.0889636863885137,0.0787764141622853,0.0594394273095999,0.113233939759812,0.141064379067116,GLM_03,contr2,offer-timelocked
-0.0212303153229319,0.0724819943411407,0.0240184984678288,0.0126026194598213,-0.0441717068427564,GLM_03,contr2,offer-timelocked
-0.000256759585705263,0.134490294541069,-0.0365572857203291,0.130356172151148,-0.0518127563727772,GLM_03,contr2,offer-timelocked
-0.0440109289835961,-0.10861071737518,-0.106640330512256,-0.0378293037542136,-0.176081315818364,GLM_03,contr2,offer-timelocked
0.117007609038171,0.0257505971934629,-0.0584010182891612,-0.0761261308697965,-0.11120539340095,GLM_03,contr2,offer-timelocked
-0.0214534589469959,0.05703764081137,0.106806772607349,0.0136763391030495,0.0622519191146023,GLM_03,contr2,offer-timelocked
0.0555962530515143,0.0276585837294454,-0.17905077981223,0.0228098134372584,-0.0736682945569144,GLM_03,contr2,offer-timelocked
-0.0585747920581103,-0.000643486473959839,0.0231433580529919,0.00433074347256748,-0.0846547410483481,GLM_03,contr2,offer-timelocked
0.0188550769215117,-0.00357734437443644,0.0120349162695639,-0.0479922859692093,-0.0353524991069777,GLM_03,contr2,offer-timelocked
-0.0399535675995779,0.0382164419048131,0.0515518461493772,0.0342437234481739,0.0316067309363348,GLM_03,contr2,offer-timelocked
-0.0487576380590206,-0.0973855949430152,0.0450526989881144,-0.13134417577011,0.00922415031785941,GLM_03,contr2,offer-timelocked
