tc_data1,tc_data2,tc_data3,tc_data4,tc_data5
-0.0393688517021704,0.0284861435286223,dACCsphere7,GLM_03,contr_1
-0.0391269331106397,0.0283289651132449,dACCsphere7,GLM_03,contr_1
-0.0387697220635544,0.02817355408818,dACCsphere7,GLM_03,contr_1
-0.0382981159074401,0.0280228933961969,dACCsphere7,GLM_03,contr_1
-0.0377170729838223,0.027879678240232,dACCsphere7,GLM_03,contr_1
-0.0370363184878572,0.0277489402963249,dACCsphere7,GLM_03,contr_1
-0.0362578904076327,0.0276375247656715,dACCsphere7,GLM_03,contr_1
-0.0353839299975904,0.0275528893670543,dACCsphere7,GLM_03,contr_1
-0.0344258968735508,0.0275014025245882,dACCsphere7,GLM_03,contr_1
-0.0333952821286053,0.0274870493866948,dACCsphere7,GLM_03,contr_1
-0.0322950454903645,0.0275134389584757,dACCsphere7,GLM_03,contr_1
-0.031132655664182,0.0275821976818558,dACCsphere7,GLM_03,contr_1
-0.0299191021728731,0.0276925992785679,dACCsphere7,GLM_03,contr_1
-0.0286712675255994,0.0278412991449937,dACCsphere7,GLM_03,contr_1
-0.0274117223231382,0.028022354947608,dACCsphere7,GLM_03,contr_1
-0.0261690311028654,0.0282283290395371,dACCsphere7,GLM_03,contr_1
-0.0249656368850642,0.0284499406734273,dACCsphere7,GLM_03,contr_1
-0.0238203229695878,0.0286749639217018,dACCsphere7,GLM_03,contr_1
-0.0227451092376273,0.0288899413431423,dACCsphere7,GLM_03,contr_1
-0.0217545946840796,0.0290816119775943,dACCsphere7,GLM_03,contr_1
-0.0208610015882319,0.0292373916686362,dACCsphere7,GLM_03,contr_1
-0.0200657140943328,0.0293476406693024,dACCsphere7,GLM_03,contr_1
-0.0193681667101292,0.0294060853844849,dACCsphere7,GLM_03,contr_1
-0.0187654857269671,0.0294112041978337,dACCsphere7,GLM_03,contr_1
-0.0182568083669016,0.0293640908940743,dACCsphere7,GLM_03,contr_1
-0.0178429935407231,0.0292665118875708,dACCsphere7,GLM_03,contr_1
-0.0175319740776709,0.0291212506269991,dACCsphere7,GLM_03,contr_1
-0.0173257442084144,0.0289322049703224,dACCsphere7,GLM_03,contr_1
-0.0172179786843545,0.0287043615752842,dACCsphere7,GLM_03,contr_1
-0.0172012454556566,0.0284456437739156,dACCsphere7,GLM_03,contr_1
-0.0172774113534766,0.0281640436130999,dACCsphere7,GLM_03,contr_1
-0.0174437623644594,0.0278689386177923,dACCsphere7,GLM_03,contr_1
-0.0176921870624351,0.0275689975001236,dACCsphere7,GLM_03,contr_1
-0.0180086230893097,0.0272724505552281,dACCsphere7,GLM_03,contr_1
-0.0183754687352522,0.0269850524102843,dACCsphere7,GLM_03,contr_1
-0.0187688703844527,0.0267108183714997,dACCsphere7,GLM_03,contr_1
-0.0191718310434317,0.0264549007173547,dACCsphere7,GLM_03,contr_1
-0.0195683362001633,0.0262234585302102,dACCsphere7,GLM_03,contr_1
-0.0199432898767708,0.0260216206328379,dACCsphere7,GLM_03,contr_1
-0.0202760450551741,0.0258527202969139,dACCsphere7,GLM_03,contr_1
-0.0205466186785268,0.0257179218724675,dACCsphere7,GLM_03,contr_1
-0.0207451554617698,0.0256138853753387,dACCsphere7,GLM_03,contr_1
-0.0208646154913613,0.0255356292795681,dACCsphere7,GLM_03,contr_1
-0.0208962094229203,0.0254766018759245,dACCsphere7,GLM_03,contr_1
-0.0208242358287565,0.0254307807033275,dACCsphere7,GLM_03,contr_1
-0.0206289801495713,0.0253928627491054,dACCsphere7,GLM_03,contr_1
-0.0202848577489331,0.025357163498594,dACCsphere7,GLM_03,contr_1
-0.0197733637783675,0.0253188397681236,dACCsphere7,GLM_03,contr_1
-0.0190834477158264,0.025271884452022,dACCsphere7,GLM_03,contr_1
-0.0182110540910833,0.0252102227115622,dACCsphere7,GLM_03,contr_1
-0.0171498785148591,0.0251289220869037,dACCsphere7,GLM_03,contr_1
-0.0158960493124184,0.0250226887790131,dACCsphere7,GLM_03,contr_1
-0.0144496805029022,0.024891295629307,dACCsphere7,GLM_03,contr_1
-0.0128134192782823,0.0247368887016814,dACCsphere7,GLM_03,contr_1
-0.0109924563911943,0.0245623196646696,dACCsphere7,GLM_03,contr_1
