DRN_custom,GLM,contrast,timelock
-0.0163925843365571,GLM_06,contr1,offer-timelocked
-0.0950253178507263,GLM_06,contr1,offer-timelocked
-0.049694154033729,GLM_06,contr1,offer-timelocked
0.0187510914385246,GLM_06,contr1,offer-timelocked
0.0426919931885456,GLM_06,contr1,offer-timelocked
0.0139030712630199,GLM_06,contr1,offer-timelocked
-0.0896981807947931,GLM_06,contr1,offer-timelocked
0.00309821514134817,GLM_06,contr1,offer-timelocked
-0.012772126246299,GLM_06,contr1,offer-timelocked
-0.0982286692103703,GLM_06,contr1,offer-timelocked
0.0203990649808416,GLM_06,contr1,offer-timelocked
0.0291253190517782,GLM_06,contr1,offer-timelocked
0.0663220191254719,GLM_06,contr1,offer-timelocked
-0.0275735474777641,GLM_06,contr1,offer-timelocked
0.0414895605653159,GLM_06,contr1,offer-timelocked
0.0947457059119635,GLM_06,contr1,offer-timelocked
0.128030318758002,GLM_06,contr1,offer-timelocked
-0.0326543209394953,GLM_06,contr1,offer-timelocked
-0.0996359157048381,GLM_06,contr1,offer-timelocked
0.108640060183876,GLM_06,contr1,offer-timelocked
-0.00340592553180904,GLM_06,contr1,offer-timelocked
0.088111435478595,GLM_06,contr1,offer-timelocked
-0.0732570494222757,GLM_06,contr1,offer-timelocked
-0.0892326371392777,GLM_06,contr1,offer-timelocked
0.0263480570461601,GLM_06,contr1,offer-timelocked
0.00446025179510792,GLM_06,contr1,offer-timelocked
0.0795979031322959,GLM_06,contr1,offer-timelocked
