DRN_custom,LC_Pauli,MBD,BF,HB,GLM,contrast,timelock
-0.014904213085523,0.0053549551958386,-0.0946929512225446,0.26121953794279,0.0506996363199687,GLM_04,contr2,offer-timelocked
-0.155105396424371,0.0205481326789202,0.139288178280873,0.0114770719068656,0.1576079898541,GLM_04,contr2,offer-timelocked
0.116346711374559,0.124059391100119,-0.062410712371643,-0.00444013344410794,-0.12257529247354,GLM_04,contr2,offer-timelocked
0.0654340749475167,0.113420378054552,-0.116598695298207,-0.22073481452105,-0.219941125364009,GLM_04,contr2,offer-timelocked
-0.0317234672889287,-0.0254551240296988,0.00866075150888625,-0.018883372743017,0.026818060309082,GLM_04,contr2,offer-timelocked
0.155189541649709,0.0878133334419643,-0.0550551759956688,0.0157585586904429,-0.0932076111363864,GLM_04,contr2,offer-timelocked
-0.0751072353517095,-0.145964141296661,-0.251870293707646,-0.167522583794849,0.192341193614019,GLM_04,contr2,offer-timelocked
0.0604401138607982,0.0887782351342109,0.199487962163393,0.195280665301667,0.283517481034323,GLM_04,contr2,offer-timelocked
-0.0120577346063237,-0.0437931261356128,0.0531279097752545,0.0188191065056415,0.135553739965827,GLM_04,contr2,offer-timelocked
0.06642635390092,0.100271328093167,0.013442355184712,0.0179216787308499,-0.0182302282472075,GLM_04,contr2,offer-timelocked
0.0430912839230625,0.134469148570904,0.0448683277512963,0.127978851999952,0.074396140362307,GLM_04,contr2,offer-timelocked
0.0561372154594315,0.213844965188105,-0.0360881679813796,0.0615790570283225,-0.0612881923300485,GLM_04,contr2,offer-timelocked
0.266949518359987,0.349332183891648,0.153635826299029,-0.0179402630198587,0.134016624017661,GLM_04,contr2,offer-timelocked
0.012449754192069,0.0220199432065805,-0.144180961346661,-0.139422486414176,-0.178383677994703,GLM_04,contr2,offer-timelocked
-0.402107447943189,-0.117644653616034,-0.00155824153943793,0.210809263745624,-0.13572800088456,GLM_04,contr2,offer-timelocked
0.109260959154378,0.0807579481308382,-0.179033024458208,-0.0085286201628988,0.0784195848064783,GLM_04,contr2,offer-timelocked
0.125547697594089,0.00223208566424312,-0.0488286482469105,0.0510365753579016,0.00875842126349128,GLM_04,contr2,offer-timelocked
-0.324895584493058,-0.177181996032113,-0.124183157022944,-0.103294254475912,-0.320457716720789,GLM_04,contr2,offer-timelocked
0.0251651782983793,0.00687671300312708,0.199312057083314,0.157289628780691,0.124728201839349,GLM_04,contr2,offer-timelocked
-0.060970808632614,-0.107538172127024,-0.0777040654778457,0.0201619094358172,-0.12919522787831,GLM_04,contr2,offer-timelocked
0.0450681467783855,0.116052622858877,0.113989790857167,-0.0910540641728979,0.00974392232304117,GLM_04,contr2,offer-timelocked
-0.0159886057656627,0.0150694264169288,-0.0454228905799196,-0.0326894212316492,0.0724839973362125,GLM_04,contr2,offer-timelocked
-0.103262238926551,-0.189027933783485,-0.253470091051483,-0.0881598143258615,-0.0427129736071167,GLM_04,contr2,offer-timelocked
0.1220949036658,-0.00645741255660569,-0.0632784751781779,0.0121321779591325,0.0639160854787986,GLM_04,contr2,offer-timelocked
0.186782194087127,0.063518102606035,0.170537430063798,-0.0910546834614968,0.0126937634652237,GLM_04,contr2,offer-timelocked
0.0831452995954853,0.0935093324120766,0.0677084377875218,0.020910713027304,-0.113429749669556,GLM_04,contr2,offer-timelocked
-0.0220212219107036,-0.00241466393126227,0.0395847191455843,0.0588543499347748,0.0847981404021076,GLM_04,contr2,offer-timelocked
