DRN_custom,GLM,contrast,timelock
0.11644782402953,GLM_05.2,contr1,offer-timelocked
-0.0372120808671339,GLM_05.2,contr1,offer-timelocked
0.022464796469944,GLM_05.2,contr1,offer-timelocked
0.0933017657061838,GLM_05.2,contr1,offer-timelocked
-0.0483714193072605,GLM_05.2,contr1,offer-timelocked
-0.0161663599646046,GLM_05.2,contr1,offer-timelocked
0.0524157501866587,GLM_05.2,contr1,offer-timelocked
-0.101068650194325,GLM_05.2,contr1,offer-timelocked
-0.0153919962044231,GLM_05.2,contr1,offer-timelocked
0,GLM_05.2,contr1,offer-timelocked
0,GLM_05.2,contr1,offer-timelocked
0.0531461772339288,GLM_05.2,contr1,offer-timelocked
0.0120737828478221,GLM_05.2,contr1,offer-timelocked
-0.0174299016135346,GLM_05.2,contr1,offer-timelocked
-0.0741019443023723,GLM_05.2,contr1,offer-timelocked
0.00336075257608372,GLM_05.2,contr1,offer-timelocked
-0.0308425423686483,GLM_05.2,contr1,offer-timelocked
0.040960481974622,GLM_05.2,contr1,offer-timelocked
-0.0658981478565284,GLM_05.2,contr1,offer-timelocked
0.0790649622344617,GLM_05.2,contr1,offer-timelocked
0.0720286004665539,GLM_05.2,contr1,offer-timelocked
0.00155048836106252,GLM_05.2,contr1,offer-timelocked
0.0275144449101765,GLM_05.2,contr1,offer-timelocked
0.0729731200946153,GLM_05.2,contr1,offer-timelocked
-0.0830210420758677,GLM_05.2,contr1,offer-timelocked
-0.0344219648317421,GLM_05.2,contr1,offer-timelocked
0.166100163078486,GLM_05.2,contr1,offer-timelocked
