DRN_custom,GLM,contrast,timelock
-0.00967436549842245,GLM_05.1,contr2,offer-timelocked
-0.104164302576787,GLM_05.1,contr2,offer-timelocked
0.0173168392512717,GLM_05.1,contr2,offer-timelocked
-0.0931870359677953,GLM_05.1,contr2,offer-timelocked
-0.0746967211114312,GLM_05.1,contr2,offer-timelocked
0.0367875407431404,GLM_05.1,contr2,offer-timelocked
0.00122330905384795,GLM_05.1,contr2,offer-timelocked
0.0873537655561169,GLM_05.1,contr2,offer-timelocked
0.0311430601984526,GLM_05.1,contr2,offer-timelocked
0.134296806214009,GLM_05.1,contr2,offer-timelocked
0.121917543348674,GLM_05.1,contr2,offer-timelocked
-0.00182333368810969,GLM_05.1,contr2,offer-timelocked
-0.217568873023433,GLM_05.1,contr2,offer-timelocked
0.0724906510215454,GLM_05.1,contr2,offer-timelocked
-0.28668806516585,GLM_05.1,contr2,offer-timelocked
-0.00441321445856239,GLM_05.1,contr2,offer-timelocked
0.0071312870465256,GLM_05.1,contr2,offer-timelocked
-0.328063746670055,GLM_05.1,contr2,offer-timelocked
0.115579895432803,GLM_05.1,contr2,offer-timelocked
0.108113081544821,GLM_05.1,contr2,offer-timelocked
-0.0518873782190988,GLM_05.1,contr2,offer-timelocked
-0.113530342710711,GLM_05.1,contr2,offer-timelocked
-0.104351227864087,GLM_05.1,contr2,offer-timelocked
0.0631798439333835,GLM_05.1,contr2,offer-timelocked
0.234542033023845,GLM_05.1,contr2,offer-timelocked
0.0177582890582005,GLM_05.1,contr2,offer-timelocked
0.215841701320951,GLM_05.1,contr2,offer-timelocked
