tc_data1,tc_data2,tc_data3,tc_data4,tc_data5
0.0209413299824743,0.0114736449168786,SN,GLM_03,contr_2
0.0193838016887691,0.0113467506810546,SN,GLM_03,contr_2
0.0176273085798731,0.0112354530945977,SN,GLM_03,contr_2
0.0156919201747456,0.0111405053839071,SN,GLM_03,contr_2
0.0135989949352075,0.0110607023773618,SN,GLM_03,contr_2
0.0113702512764713,0.0109957494290112,SN,GLM_03,contr_2
0.0090343761425705,0.0109459444791961,SN,GLM_03,contr_2
0.00662184995467023,0.0109125903351384,SN,GLM_03,contr_2
0.00416100665524035,0.0108975723645061,SN,GLM_03,contr_2
0.00167579003756228,0.0109015757084813,SN,GLM_03,contr_2
-0.00080660679980915,0.0109243485667964,SN,GLM_03,contr_2
-0.00325699113679755,0.0109650355392321,SN,GLM_03,contr_2
-0.00565085192490886,0.0110227682547904,SN,GLM_03,contr_2
-0.00795863203210271,0.0110971789605524,SN,GLM_03,contr_2
-0.0101455659770624,0.0111870848008286,SN,GLM_03,contr_2
-0.0121732164016018,0.0112903621998632,SN,GLM_03,contr_2
-0.0140042514227239,0.0114048216534857,SN,GLM_03,contr_2
-0.0156106817372941,0.0115296165027756,SN,GLM_03,contr_2
-0.0169686035665934,0.0116643052977222,SN,GLM_03,contr_2
-0.0180564157260162,0.0118093016700061,SN,GLM_03,contr_2
-0.0188566814307577,0.0119656560359359,SN,GLM_03,contr_2
-0.0193573556710946,0.0121339646153448,SN,GLM_03,contr_2
-0.0195567805853321,0.0123143998545759,SN,GLM_03,contr_2
-0.0194629474686349,0.0125062946444777,SN,GLM_03,contr_2
-0.019089893729388,0.0127082498698744,SN,GLM_03,contr_2
-0.0184571107454333,0.0129165879871856,SN,GLM_03,contr_2
-0.0175950022965649,0.0131268667160323,SN,GLM_03,contr_2
-0.0165373680409864,0.0133342762585333,SN,GLM_03,contr_2
-0.0153154208031782,0.0135346285565542,SN,GLM_03,contr_2
-0.013951952782745,0.0137243058778714,SN,GLM_03,contr_2
-0.0124719890077055,0.0138994928561183,SN,GLM_03,contr_2
-0.0109027413262598,0.0140565309857616,SN,GLM_03,contr_2
-0.00926539209013757,0.0141927197205985,SN,GLM_03,contr_2
-0.00758656738111961,0.0143070054145362,SN,GLM_03,contr_2
-0.00589782588718742,0.0144003663613883,SN,GLM_03,contr_2
-0.00423662466186815,0.0144756687088969,SN,GLM_03,contr_2
-0.00263893020261679,0.0145365177506788,SN,GLM_03,contr_2
-0.00113226896331413,0.0145875819293562,SN,GLM_03,contr_2
0.00026045223265462,0.0146349785819822,SN,GLM_03,contr_2
0.00151861555711478,0.0146845214810459,SN,GLM_03,contr_2
0.00262359761928168,0.0147411733296868,SN,GLM_03,contr_2
0.003560797934881,0.0148092360138417,SN,GLM_03,contr_2
0.00432506804362347,0.0148913734086272,SN,GLM_03,contr_2
0.00491870792906992,0.0149889439272837,SN,GLM_03,contr_2
0.00535005592555256,0.0151020137470094,SN,GLM_03,contr_2
0.00563374349871859,0.0152305367713536,SN,GLM_03,contr_2
0.00579382412981763,0.0153734615659001,SN,GLM_03,contr_2
0.00585575154591825,0.0155283018557336,SN,GLM_03,contr_2
0.00584267501466866,0.0156906095640982,SN,GLM_03,contr_2
0.00577100001532841,0.0158548692054778,SN,GLM_03,contr_2
0.00565664369952234,0.0160157341401396,SN,GLM_03,contr_2
0.00551339811474717,0.0161674800577105,SN,GLM_03,contr_2
0.00534516940068075,0.0163044497690209,SN,GLM_03,contr_2
0.00516044221528751,0.0164222324036002,SN,GLM_03,contr_2
0.00497211109329505,0.016518347581317,SN,GLM_03,contr_2
0.00479743522704999,0.016591989747702,SN,GLM_03,contr_2
0.00465157575169692,0.016643571534155,SN,GLM_03,contr_2
0.00454304076499038,0.0166742608144091,SN,GLM_03,contr_2
0.00447583530390806,0.0166859983760279,SN,GLM_03,contr_2
0.00445399394658025,0.0166820352917951,SN,GLM_03,contr_2
0.00448127365644576,0.0166668871002467,SN,GLM_03,contr_2
0.00455855102697028,0.0166449091866076,SN,GLM_03,contr_2
0.00468049211035626,0.0166199134496737,SN,GLM_03,contr_2
0.00483902243403786,0.0165949012209882,SN,GLM_03,contr_2
0.00502394326320935,0.0165717373791722,SN,GLM_03,contr_2
0.00522284252013414,0.0165494752167944,SN,GLM_03,contr_2
0.00541866450725929,0.0165248155743655,SN,GLM_03,contr_2
0.005593772389861,0.0164941879178816,SN,GLM_03,contr_2
0.00572950475241324,0.01645280673386,SN,GLM_03,contr_2
0.00580824437835893,0.016394497202817,SN,GLM_03,contr_2
0.00581566989134303,0.0163137328750071,SN,GLM_03,contr_2
0.00574299310200731,0.0162066706023432,SN,GLM_03,contr_2
0.00559447224089062,0.0160707095770782,SN,GLM_03,contr_2
0.00537250917524041,0.015903642317774,SN,GLM_03,contr_2
0.00507743423099445,0.0157037726128676,SN,GLM_03,contr_2
0.0047085625115201,0.0154707096929435,SN,GLM_03,contr_2
0.00426737493551385,0.01520700217814,SN,GLM_03,contr_2
0.00376077160563188,0.0149176189593506,SN,GLM_03,contr_2
0.00319991176765647,0.014608328578011,SN,GLM_03,contr_2
0.00259525335894835,0.014285674277416,SN,GLM_03,contr_2
0.00195883061196763,0.0139569669710301,SN,GLM_03,contr_2
0.00130614681869461,0.0136319788939427,SN,GLM_03,contr_2
0.00065585252787617,0.0133230196034801,SN,GLM_03,contr_2
2.45473352520025e-05,0.0130444123029929,SN,GLM_03,contr_2
-0.000572640266947411,0.0128122144450073,SN,GLM_03,contr_2
-0.0011226704742936,0.0126414622496859,SN,GLM_03,contr_2
-0.00161138616700132,0.0125424853294778,SN,GLM_03,contr_2
-0.00202274687478889,0.0125194015489277,SN,GLM_03,contr_2
-0.00233636938762045,0.0125713175284236,SN,GLM_03,contr_2
-0.00253059539460922,0.0126912239926028,SN,GLM_03,contr_2
-0.00258852281857735,0.0128674712754149,SN,GLM_03,contr_2
-0.00249694829947314,0.0130856893214503,SN,GLM_03,contr_2
-0.00225507829739767,0.0133314435807033,SN,GLM_03,contr_2
-0.00186431201887912,0.0135912679939604,SN,GLM_03,contr_2
-0.00132729300098695,0.0138522280043662,SN,GLM_03,contr_2
-0.000647982887128595,0.0141041623992797,SN,GLM_03,contr_2
0.000168464397927162,0.0143413375676443,SN,GLM_03,contr_2
0.0011126312837038,0.0145605770716618,SN,GLM_03,contr_2
0.00217133227036982,0.014761766432243,SN,GLM_03,contr_2
0.00333039718319145,0.014945868589905,SN,GLM_03,contr_2
0.004571620677116,0.0151133724435335,SN,GLM_03,contr_2
0.00587261082259177,0.0152659159968937,SN,GLM_03,contr_2
0.00721051508478732,0.0154072609996785,SN,GLM_03,contr_2
0.0085661845251689,0.0155418575716022,SN,GLM_03,contr_2
0.00992198651972622,0.0156750049197389,SN,GLM_03,contr_2
0.0112623186030725,0.0158122232656868,SN,GLM_03,contr_2
0.0125715335901462,0.0159589169459308,SN,GLM_03,contr_2
0.0138325491387179,0.0161191436669916,SN,GLM_03,contr_2
0.0150225094992707,0.0162945337379556,SN,GLM_03,contr_2
0.0161172414907111,0.0164835187128492,SN,GLM_03,contr_2
0.0170952490883402,0.0166815430016063,SN,GLM_03,contr_2
0.0179339916684779,0.0168818370610156,SN,GLM_03,contr_2
0.0186190347028788,0.0170762771031723,SN,GLM_03,contr_2
