DRN_custom,GLM,contrast,timelock
0.00841250005223838,GLM_06.3,contr1,offer-timelocked
-0.011429920041582,GLM_06.3,contr1,offer-timelocked
0.0526658790419157,GLM_06.3,contr1,offer-timelocked
-0.0140202323631828,GLM_06.3,contr1,offer-timelocked
-0.114435295582692,GLM_06.3,contr1,offer-timelocked
-0.00240302559657407,GLM_06.3,contr1,offer-timelocked
-0.0908727055660576,GLM_06.3,contr1,offer-timelocked
0.0490050161830432,GLM_06.3,contr1,offer-timelocked
0,GLM_06.3,contr1,offer-timelocked
-0.0188852433864602,GLM_06.3,contr1,offer-timelocked
-0.116640327136773,GLM_06.3,contr1,offer-timelocked
0.00547751259294078,GLM_06.3,contr1,offer-timelocked
-0.013223896923878,GLM_06.3,contr1,offer-timelocked
0,GLM_06.3,contr1,offer-timelocked
0,GLM_06.3,contr1,offer-timelocked
-0.0644565113299677,GLM_06.3,contr1,offer-timelocked
0,GLM_06.3,contr1,offer-timelocked
0,GLM_06.3,contr1,offer-timelocked
-0.0527408079880976,GLM_06.3,contr1,offer-timelocked
0.0987238509213314,GLM_06.3,contr1,offer-timelocked
-0.0366120706087268,GLM_06.3,contr1,offer-timelocked
-0.034949684235625,GLM_06.3,contr1,offer-timelocked
0.0643740279893718,GLM_06.3,contr1,offer-timelocked
-0.0263020873545975,GLM_06.3,contr1,offer-timelocked
0.0802867353940708,GLM_06.3,contr1,offer-timelocked
-0.0697077155555552,GLM_06.3,contr1,offer-timelocked
0.00347271471937733,GLM_06.3,contr1,offer-timelocked
