DRN_custom,GLM,contrast,timelock
-0.0646788336338561,GLM_06.4,contr1,offer-timelocked
-0.0170983354176825,GLM_06.4,contr1,offer-timelocked
0.0768654040412698,GLM_06.4,contr1,offer-timelocked
-0.0852752958627207,GLM_06.4,contr1,offer-timelocked
-0.0867387604422093,GLM_06.4,contr1,offer-timelocked
-0.0179572715075703,GLM_06.4,contr1,offer-timelocked
0.113060875840167,GLM_06.4,contr1,offer-timelocked
0.0974588544058882,GLM_06.4,contr1,offer-timelocked
0,GLM_06.4,contr1,offer-timelocked
0.0117279873241276,GLM_06.4,contr1,offer-timelocked
0.0262927282774045,GLM_06.4,contr1,offer-timelocked
-0.0111024981744785,GLM_06.4,contr1,offer-timelocked
-0.0694052271105958,GLM_06.4,contr1,offer-timelocked
0,GLM_06.4,contr1,offer-timelocked
0.104599478671753,GLM_06.4,contr1,offer-timelocked
-0.0148502940508047,GLM_06.4,contr1,offer-timelocked
-0.0458394213916196,GLM_06.4,contr1,offer-timelocked
0,GLM_06.4,contr1,offer-timelocked
-0.0112903085959045,GLM_06.4,contr1,offer-timelocked
-0.0510751004090378,GLM_06.4,contr1,offer-timelocked
0.0405553642156736,GLM_06.4,contr1,offer-timelocked
-0.0139548529212712,GLM_06.4,contr1,offer-timelocked
-0.0397309273716343,GLM_06.4,contr1,offer-timelocked
-0.136255822502344,GLM_06.4,contr1,offer-timelocked
-0.0842325787580366,GLM_06.4,contr1,offer-timelocked
-0.0928640649274886,GLM_06.4,contr1,offer-timelocked
-0.0743245724191736,GLM_06.4,contr1,offer-timelocked
