3,0.7778,1,106,1
3,0.95245,1,106,1
3,0.86738,1,106,1
3,0.89332,1,106,1
4,0.94484,1,106,1
4,0.88723,1,106,1
5,0.96316,1,106,1
5,0.97686,1,106,1
6,0.8304,1,106,1
6,0.92452,1,106,1
0,1.0617,2,106,1
0,0.8693,2,106,1
1,0.93238,2,106,1
1,1.0462,2,106,1
2,0.73354,2,106,1
2,1.0543,2,106,1
2,1.1465,2,106,1
2,0.99956,2,106,1
3,0.97422,2,106,1
3,0.92771,2,106,1
3,1.0071,2,106,1
3,0.85307,2,106,1
4,0.90954,2,106,1
4,0.90431,2,106,1
5,0.94019,2,106,1
5,0.88386,2,106,1
6,1.0987,2,106,1
6,1.0231,2,106,1
0,1.0468,3,106,1
0,0.66488,3,106,1
0,0.91795,3,106,1
0,1.0841,3,106,1
1,1.0522,3,106,1
1,1.1313,3,106,1
2,1.3498,3,106,1
2,0.77297,3,106,1
2,1.0066,3,106,1
2,1.1681,3,106,1
3,0.83418,3,106,1
3,1.0709,3,106,1
3,1.2358,3,106,1
3,0.96785,3,106,1
4,0.85921,3,106,1
4,0.98082,3,106,1
5,1.0391,3,106,1
5,1.0469,3,106,1
6,0.90612,3,106,1
6,0.91645,3,106,1
0,0.96725,4,106,1
0,1.2395,4,106,1
0,0.89956,4,106,1
0,0.91933,4,106,1
1,0.96701,4,106,1
1,1.0066,4,106,1
2,0.85301,4,106,1
2,1.0743,4,106,1
2,0.88278,4,106,1
2,0.77566,4,106,1
3,1.0655,4,106,1
3,1.074,4,106,1
3,0.84442,4,106,1
3,1.024,4,106,1
4,1.0467,4,106,1
4,1.0689,4,106,1
5,1.2272,4,106,1
5,0.93906,4,106,1
6,0.93719,4,106,1
6,0.95847,4,106,1
0,0.85545,1,107,1
0,0.97927,1,107,1
2,0.79899,1,107,1
2,0.96138,1,107,1
3,1.0691,1,107,1
3,0.91018,1,107,1
3,1.0667,1,107,1
3,1.0565,1,107,1
7,0.98422,1,107,1
7,0.97403,1,107,1
0,1.0453,2,107,1
0,0.76792,2,107,1
2,1.0072,2,107,1
2,1.0364,2,107,1
3,1.1017,2,107,1
3,1.245,2,107,1
3,1.0001,2,107,1
3,0.90832,2,107,1
7,0.78986,2,107,1
7,1.0029,2,107,1
0,1.1831,3,107,1
0,0.86086,3,107,1
2,0.71263,3,107,1
2,1.1098,3,107,1
2,1.1047,3,107,1
2,1.0152,3,107,1
3,0.9631,3,107,1
3,1.0338,3,107,1
3,1.0076,3,107,1
3,0.76825,3,107,1
7,1.0785,3,107,1
7,0.66794,3,107,1
0,0.8889,4,107,1
0,1.1299,4,107,1
2,0.86043,4,107,1
2,1.0541,4,107,1
2,0.89373,4,107,1
2,0.77958,4,107,1
3,0.98064,4,107,1
3,0.75372,4,107,1
3,1.1245,4,107,1
3,0.85074,4,107,1
7,1.0532,4,107,1
7,0.97627,4,107,1
0,0.98541,1,109,1
0,1.373,1,109,1
1,1.2405,1,109,1
1,0.8585,1,109,1
1,1.2279,1,109,1
1,1.132,1,109,1
4,0.73961,1,109,1
4,1.083,1,109,1
4,0.95302,1,109,1
4,0.84262,1,109,1
5,1.1639,1,109,1
5,1.1791,1,109,1
7,0.87088,1,109,1
7,0.79576,1,109,1
0,1.0586,2,109,1
0,1.2966,2,109,1
1,1.1003,2,109,1
1,0.96212,2,109,1
1,1.2559,2,109,1
1,1.126,2,109,1
4,0.76144,2,109,1
4,0.95924,2,109,1
4,1.0494,2,109,1
4,1.0511,2,109,1
5,1.4137,2,109,1
5,1.186,2,109,1
7,0.97484,2,109,1
7,0.95787,2,109,1
0,0.80308,3,109,1
0,0.88583,3,109,1
1,0.98788,3,109,1
1,0.76915,3,109,1
4,0.92881,3,109,1
4,0.9508,3,109,1
5,0.80583,3,109,1
5,0.97523,3,109,1
7,0.64066,3,109,1
7,0.69979,3,109,1
NaN,NaN,3,109,1
NaN,NaN,3,109,1
NaN,NaN,3,109,1
NaN,NaN,3,109,1
0,0.5615,4,109,1
0,1.1024,4,109,1
1,1.1328,4,109,1
1,0.48716,4,109,1
4,1.0775,4,109,1
4,1.0871,4,109,1
5,0.55722,4,109,1
5,1.0817,4,109,1
7,0.71194,4,109,1
7,0.75679,4,109,1
NaN,NaN,4,109,1
NaN,NaN,4,109,1
NaN,NaN,4,109,1
NaN,NaN,4,109,1
0,1.0414,1,110,1
0,0.95033,1,110,1
1,0.97173,1,110,1
1,0.89615,1,110,1
1,1.1299,1,110,1
1,1.1707,1,110,1
2,0.83652,1,110,1
2,1.0155,1,110,1
2,1.1554,1,110,1
2,0.87474,1,110,1
3,0.96232,1,110,1
3,1.1095,1,110,1
4,0.87742,1,110,1
4,1.037,1,110,1
4,0.88992,1,110,1
4,0.83912,1,110,1
6,1.017,1,110,1
6,0.90239,1,110,1
7,1.0192,1,110,1
7,0.89401,1,110,1
0,0.8165,2,110,1
0,0.70106,2,110,1
1,0.87231,2,110,1
1,0.74181,2,110,1
1,0.56644,2,110,1
1,0.87533,2,110,1
2,0.81238,2,110,1
2,1.0282,2,110,1
2,0.96973,2,110,1
2,0.95799,2,110,1
3,0.7551,2,110,1
3,0.85723,2,110,1
4,1.0394,2,110,1
4,0.84768,2,110,1
4,0.92783,2,110,1
4,0.73935,2,110,1
6,0.8329,2,110,1
6,0.93715,2,110,1
7,1.0065,2,110,1
7,0.91023,2,110,1
0,0.83279,3,110,1
0,1.0936,3,110,1
1,0.89472,3,110,1
1,0.97597,3,110,1
1,1.1615,3,110,1
1,1.1748,3,110,1
2,0.94359,3,110,1
2,1.0187,3,110,1
2,0.76866,3,110,1
2,0.82947,3,110,1
3,0.80954,3,110,1
3,1.0335,3,110,1
4,0.9896,3,110,1
4,0.98859,3,110,1
4,0.94397,3,110,1
4,0.99847,3,110,1
6,1.0945,3,110,1
6,0.92826,3,110,1
7,1.0415,3,110,1
7,1.0745,3,110,1
0,1.1516,4,110,1
0,0.80798,4,110,1
1,0.95164,4,110,1
1,1.0197,4,110,1
1,0.94787,4,110,1
1,0.89689,4,110,1
2,1.0122,4,110,1
2,1.0575,4,110,1
2,1.2115,4,110,1
2,0.93852,4,110,1
3,0.84941,4,110,1
3,1.0067,4,110,1
4,0.92848,4,110,1
4,1.1496,4,110,1
4,1.0354,4,110,1
4,0.88697,4,110,1
6,0.82502,4,110,1
6,0.86637,4,110,1
7,0.98393,4,110,1
7,1,4,110,1
1,0.89136,1,111,1
1,0.87194,1,111,1
1,0.93081,1,111,1
1,0.85823,1,111,1
1,0.92682,1,111,1
1,0.8452,1,111,1
2,1.0663,1,111,1
2,1.1023,1,111,1
3,1.0032,1,111,1
3,0.9086,1,111,1
3,0.92228,1,111,1
3,1.0113,1,111,1
4,0.98801,1,111,1
4,1.0785,1,111,1
5,1.1073,1,111,1
5,1.0324,1,111,1
6,0.85365,1,111,1
6,0.79335,1,111,1
1,0.82357,2,111,1
1,0.88084,2,111,1
1,1.1227,2,111,1
1,0.99099,2,111,1
1,1.2545,2,111,1
1,0.59191,2,111,1
2,0.96119,2,111,1
2,1.1741,2,111,1
3,0.79971,2,111,1
3,0.97403,2,111,1
3,0.98585,2,111,1
3,0.97318,2,111,1
4,0.82318,2,111,1
4,1.1149,2,111,1
5,0.97605,2,111,1
5,1.1817,2,111,1
6,0.82653,2,111,1
6,0.64647,2,111,1
1,0.79968,3,111,1
1,0.93332,3,111,1
1,1.2088,3,111,1
1,1.1788,3,111,1
1,0.92555,3,111,1
1,0.93301,3,111,1
2,0.96256,3,111,1
2,0.85717,3,111,1
3,0.91178,3,111,1
3,1.1038,3,111,1
3,0.98527,3,111,1
3,0.90096,3,111,1
4,0.98334,3,111,1
4,1.0115,3,111,1
5,0.89689,3,111,1
5,0.96811,3,111,1
6,1.1214,3,111,1
6,0.94144,3,111,1
1,0.77443,4,111,1
1,0.89343,4,111,1
1,0.92264,4,111,1
1,0.73189,4,111,1
1,0.60036,4,111,1
1,0.94885,4,111,1
2,0.83029,4,111,1
2,0.81805,4,111,1
3,0.80635,4,111,1
3,0.75787,4,111,1
3,0.77707,4,111,1
3,0.85948,4,111,1
4,0.74646,4,111,1
4,1.0643,4,111,1
5,0.94912,4,111,1
5,0.77979,4,111,1
6,0.78346,4,111,1
6,0.73352,4,111,1
1,1.0343,1,112,1
1,0.85711,1,112,1
1,1.0428,1,112,1
1,1.0818,1,112,1
2,1.028,1,112,1
2,0.62889,1,112,1
2,0.71153,1,112,1
2,0.77217,1,112,1
4,1.1739,1,112,1
4,1.0891,1,112,1
4,1.398,1,112,1
4,1.1669,1,112,1
1,1.1174,2,112,1
1,0.50412,2,112,1
1,0.95037,2,112,1
1,1.0753,2,112,1
2,1.0747,2,112,1
2,1.0004,2,112,1
2,0.9455,2,112,1
2,0.96236,2,112,1
4,1.189,2,112,1
4,1.1949,2,112,1
4,0.86565,2,112,1
4,1.2405,2,112,1
1,1.1399,3,112,1
1,0.66492,3,112,1
2,1.2544,3,112,1
2,0.99736,3,112,1
4,1.3064,3,112,1
4,0.80367,3,112,1
NaN,NaN,3,112,1
NaN,NaN,3,112,1
NaN,NaN,3,112,1
NaN,NaN,3,112,1
NaN,NaN,3,112,1
NaN,NaN,3,112,1
1,1.2306,4,112,1
1,0.5435,4,112,1
2,0.9485,4,112,1
2,0.76285,4,112,1
4,1.3888,4,112,1
4,0.84959,4,112,1
NaN,NaN,4,112,1
NaN,NaN,4,112,1
NaN,NaN,4,112,1
NaN,NaN,4,112,1
NaN,NaN,4,112,1
NaN,NaN,4,112,1
0,1.123,1,114,1
0,1.4006,1,114,1
1,1.2421,1,114,1
1,1.0571,1,114,1
1,1.1056,1,114,1
1,1.4812,1,114,1
2,0.73963,1,114,1
2,1.1108,1,114,1
2,0.93776,1,114,1
2,1.4266,1,114,1
3,0.9881,1,114,1
3,0.59808,1,114,1
3,1.3547,1,114,1
3,0.75247,1,114,1
4,0.83065,1,114,1
4,1.2987,1,114,1
5,0.9868,1,114,1
5,0.74394,1,114,1
7,0.87171,1,114,1
7,0.77653,1,114,1
0,0.73621,2,114,1
0,0.88383,2,114,1
1,1.2946,2,114,1
1,1.4035,2,114,1
1,1.4494,2,114,1
1,1.36,2,114,1
2,0.87613,2,114,1
2,0.908,2,114,1
2,0.92727,2,114,1
2,1.222,2,114,1
3,0.95566,2,114,1
3,0.87461,2,114,1
3,1.3045,2,114,1
3,1.1615,2,114,1
4,0.64187,2,114,1
4,0.63012,2,114,1
5,1.1546,2,114,1
5,0.94184,2,114,1
7,0.56973,2,114,1
7,1.0573,2,114,1
0,1.2241,3,114,1
0,0.92737,3,114,1
1,1.0915,3,114,1
1,1.0583,3,114,1
1,0.92905,3,114,1
1,1.0881,3,114,1
2,0.62333,3,114,1
2,1.128,3,114,1
3,1.3937,3,114,1
3,0.93265,3,114,1
3,0.80528,3,114,1
3,1.1838,3,114,1
4,1.1113,3,114,1
4,1.0335,3,114,1
5,0.90756,3,114,1
5,0.99551,3,114,1
7,0.84597,3,114,1
7,0.73594,3,114,1
NaN,NaN,3,114,1
NaN,NaN,3,114,1
0,0.591,4,114,1
0,0.65237,4,114,1
1,0.70542,4,114,1
1,1.0077,4,114,1
1,1.0694,4,114,1
1,0.83423,4,114,1
2,0.66546,4,114,1
2,0.92288,4,114,1
3,1.1103,4,114,1
3,1.3379,4,114,1
3,1.0791,4,114,1
3,1.1104,4,114,1
4,1.3217,4,114,1
4,0.69247,4,114,1
5,0.84552,4,114,1
5,1.0872,4,114,1
7,1.2257,4,114,1
7,1.172,4,114,1
NaN,NaN,4,114,1
NaN,NaN,4,114,1
0,0.83191,1,115,1
0,0.6743,1,115,1
1,0.94192,1,115,1
1,1.0037,1,115,1
1,0.96409,1,115,1
1,0.87871,1,115,1
2,0.86527,1,115,1
2,0.90432,1,115,1
2,0.85732,1,115,1
2,0.9724,1,115,1
3,0.97227,1,115,1
3,0.70435,1,115,1
4,1.2508,1,115,1
4,0.94179,1,115,1
5,0.88738,1,115,1
5,0.99523,1,115,1
5,1.069,1,115,1
5,0.86648,1,115,1
7,1.0496,1,115,1
7,1.1059,1,115,1
0,1.002,2,115,1
0,0.66147,2,115,1
1,0.82059,2,115,1
1,0.9094,2,115,1
1,0.79163,2,115,1
1,0.76183,2,115,1
2,0.92747,2,115,1
2,0.70164,2,115,1
2,0.63696,2,115,1
2,1.0174,2,115,1
3,0.82078,2,115,1
3,0.96506,2,115,1
4,0.71658,2,115,1
4,1.0012,2,115,1
5,0.76603,2,115,1
5,0.73768,2,115,1
5,0.75793,2,115,1
5,0.93569,2,115,1
7,0.72343,2,115,1
7,1.0326,2,115,1
0,1.1621,3,115,1
0,0.53103,3,115,1
1,0.80876,3,115,1
1,0.85924,3,115,1
1,1.0741,3,115,1
1,0.70737,3,115,1
2,0.85835,3,115,1
2,0.84628,3,115,1
2,0.87436,3,115,1
2,0.91299,3,115,1
3,0.94589,3,115,1
3,1.301,3,115,1
4,0.97261,3,115,1
4,0.98667,3,115,1
5,1.1014,3,115,1
5,1.1766,3,115,1
5,0.82612,3,115,1
5,1.3612,3,115,1
7,0.80014,3,115,1
7,1.0547,3,115,1
0,1.0922,4,115,1
0,1.0096,4,115,1
1,1.0132,4,115,1
1,0.91733,4,115,1
1,0.76315,4,115,1
1,0.99093,4,115,1
2,0.78413,4,115,1
2,0.92847,4,115,1
2,1.0273,4,115,1
2,1.3705,4,115,1
3,1.0887,4,115,1
3,0.97037,4,115,1
4,0.81903,4,115,1
4,0.89316,4,115,1
5,0.92701,4,115,1
5,0.8363,4,115,1
5,0.95421,4,115,1
5,0.82562,4,115,1
7,1.3044,4,115,1
7,0.83199,4,115,1
1,0.86695,1,116,1
1,0.96732,1,116,1
1,1.2522,1,116,1
1,0.80259,1,116,1
1,0.8349,1,116,1
1,1.0231,1,116,1
2,0.82907,1,116,1
2,1.2679,1,116,1
3,1.2603,1,116,1
3,0.75846,1,116,1
3,1.1387,1,116,1
3,1.0014,1,116,1
4,0.97255,1,116,1
4,0.81277,1,116,1
5,0.88145,1,116,1
5,0.91506,1,116,1
6,0.91261,1,116,1
6,1.1788,1,116,1
1,1.2545,2,116,1
1,0.83614,2,116,1
1,0.92287,2,116,1
1,1.116,2,116,1
1,1.0145,2,116,1
1,1.253,2,116,1
2,0.87262,2,116,1
2,0.97158,2,116,1
3,1.1469,2,116,1
3,0.75287,2,116,1
3,0.95108,2,116,1
3,1.3301,2,116,1
4,0.94852,2,116,1
4,1.1004,2,116,1
5,0.93292,2,116,1
5,1.0564,2,116,1
6,0.93201,2,116,1
6,1.1059,2,116,1
1,0.99504,3,116,1
1,1.3172,3,116,1
1,1.0962,3,116,1
1,0.88585,3,116,1
1,1.0321,3,116,1
1,1.1426,3,116,1
2,1.211,3,116,1
2,1.3282,3,116,1
3,1.0284,3,116,1
3,0.929,3,116,1
3,0.8188,3,116,1
3,1.0184,3,116,1
4,0.92122,3,116,1
4,1.1655,3,116,1
5,1.0922,3,116,1
5,0.87004,3,116,1
6,0.73675,3,116,1
6,0.73891,3,116,1
1,0.86077,4,116,1
1,1.1026,4,116,1
1,0.84511,4,116,1
1,0.83276,4,116,1
1,0.94977,4,116,1
1,1.2085,4,116,1
2,1.1666,4,116,1
2,0.93193,4,116,1
3,1.2826,4,116,1
3,1.0875,4,116,1
3,0.87858,4,116,1
3,0.94507,4,116,1
4,1.1711,4,116,1
4,1.4328,4,116,1
5,0.99966,4,116,1
5,1.0023,4,116,1
6,0.71803,4,116,1
6,0.72219,4,116,1
0,0.8075,1,117,1
0,0.78004,1,117,1
0,1.1795,1,117,1
0,0.80553,1,117,1
1,1.0634,1,117,1
1,1.0033,1,117,1
2,1.1565,1,117,1
2,0.95644,1,117,1
2,0.8583,1,117,1
2,0.80899,1,117,1
4,0.85195,1,117,1
4,0.87674,1,117,1
5,0.983,1,117,1
5,1.1531,1,117,1
5,0.6211,1,117,1
5,1.1369,1,117,1
0,0.93041,2,117,1
0,0.76475,2,117,1
0,0.78255,2,117,1
0,0.98291,2,117,1
1,1.2039,2,117,1
1,1.0209,2,117,1
2,0.97072,2,117,1
2,0.7451,2,117,1
2,1.018,2,117,1
2,1.2256,2,117,1
4,1.1608,2,117,1
4,1.2037,2,117,1
5,0.99559,2,117,1
5,0.81483,2,117,1
5,0.80476,2,117,1
5,0.90032,2,117,1
0,0.69526,3,117,1
0,0.73522,3,117,1
1,1.3038,3,117,1
1,1.1297,3,117,1
2,0.87043,3,117,1
2,1.0888,3,117,1
2,1.2404,3,117,1
2,0.87354,3,117,1
4,0.98615,3,117,1
4,0.73341,3,117,1
5,0.97381,3,117,1
5,0.81182,3,117,1
NaN,NaN,3,117,1
NaN,NaN,3,117,1
NaN,NaN,3,117,1
NaN,NaN,3,117,1
0,1.439,4,117,1
0,1.0937,4,117,1
1,1.0253,4,117,1
1,1.0442,4,117,1
2,0.92475,4,117,1
2,0.94978,4,117,1
2,0.56567,4,117,1
2,0.89485,4,117,1
4,1.0796,4,117,1
4,0.87492,4,117,1
5,0.93866,4,117,1
5,0.91351,4,117,1
NaN,NaN,4,117,1
NaN,NaN,4,117,1
NaN,NaN,4,117,1
NaN,NaN,4,117,1
0,1.0962,1,119,1
0,1.1925,1,119,1
1,0.88645,1,119,1
1,0.94064,1,119,1
1,1.1261,1,119,1
1,1.0136,1,119,1
2,1.2878,1,119,1
2,0.9098,1,119,1
2,1.1326,1,119,1
2,0.6961,1,119,1
4,0.84382,1,119,1
4,0.74218,1,119,1
4,0.9374,1,119,1
4,0.67353,1,119,1
5,1.1469,1,119,1
5,0.73233,1,119,1
7,0.80623,1,119,1
7,1.0277,1,119,1
0,1.1696,2,119,1
0,1.0233,2,119,1
1,1.1355,2,119,1
1,0.95878,2,119,1
1,1.2963,2,119,1
1,0.79724,2,119,1
2,0.57823,2,119,1
2,1.1112,2,119,1
2,1.1982,2,119,1
2,1.2345,2,119,1
4,0.75082,2,119,1
4,0.87579,2,119,1
4,0.90968,2,119,1
4,1.14,2,119,1
5,1.287,2,119,1
5,1.1967,2,119,1
7,0.78168,2,119,1
7,1.0019,2,119,1
0,1.3307,3,119,1
0,1.2446,3,119,1
1,0.91937,3,119,1
1,0.86973,3,119,1
1,0.96177,3,119,1
1,0.9103,3,119,1
2,1.0579,3,119,1
2,1.0925,3,119,1
2,1.1575,3,119,1
2,1.2128,3,119,1
2,1.1271,3,119,1
2,1.0076,3,119,1
4,0.98405,3,119,1
4,1.1666,3,119,1
4,1.1232,3,119,1
4,1.0067,3,119,1
5,0.93566,3,119,1
5,0.89752,3,119,1
7,0.99636,3,119,1
7,1.1471,3,119,1
0,0.78381,4,119,1
0,1.2547,4,119,1
1,0.93933,4,119,1
1,1.1728,4,119,1
1,1.0673,4,119,1
1,0.9876,4,119,1
2,0.85533,4,119,1
2,1.0521,4,119,1
2,0.99603,4,119,1
2,1.066,4,119,1
2,0.94206,4,119,1
2,1.0568,4,119,1
4,0.82481,4,119,1
4,1.0254,4,119,1
4,0.95232,4,119,1
4,1.087,4,119,1
5,1.048,4,119,1
5,1.0322,4,119,1
7,0.97691,4,119,1
7,0.99365,4,119,1
0,1.2858,1,121,1
0,0.93447,1,121,1
1,0.83771,1,121,1
1,1.3026,1,121,1
1,1.0233,1,121,1
1,1.3349,1,121,1
2,1.0747,1,121,1
2,1.2019,1,121,1
2,1.5278,1,121,1
2,1.0035,1,121,1
4,0.80748,1,121,1
4,0.89979,1,121,1
4,1.0198,1,121,1
4,0.95487,1,121,1
5,0.84672,1,121,1
5,0.97328,1,121,1
7,1.0201,1,121,1
7,1.0657,1,121,1
0,0.91988,2,121,1
0,1.0611,2,121,1
1,1.2645,2,121,1
1,1.4906,2,121,1
1,0.9353,2,121,1
1,0.9719,2,121,1
2,0.86571,2,121,1
2,0.78341,2,121,1
2,1.2995,2,121,1
2,0.68883,2,121,1
4,0.84589,2,121,1
4,0.80354,2,121,1
4,1.1771,2,121,1
4,0.8849,2,121,1
5,1.0244,2,121,1
5,0.89436,2,121,1
7,0.9705,2,121,1
7,0.9169,2,121,1
0,1.0125,3,121,1
0,0.90529,3,121,1
1,0.82263,3,121,1
1,1.1978,3,121,1
1,0.98567,3,121,1
1,0.80118,3,121,1
2,0.82333,3,121,1
2,1.2847,3,121,1
2,0.93676,3,121,1
2,1.0579,3,121,1
2,0.97022,3,121,1
2,0.94577,3,121,1
4,0.94364,3,121,1
4,1.0361,3,121,1
4,0.54617,3,121,1
4,0.82138,3,121,1
5,0.85219,3,121,1
5,1.061,3,121,1
7,0.82955,3,121,1
7,1.1753,3,121,1
0,1.2456,4,121,1
0,1.0451,4,121,1
1,1.0744,4,121,1
1,1.3746,4,121,1
1,0.76769,4,121,1
1,0.78012,4,121,1
2,0.74998,4,121,1
2,0.8378,4,121,1
2,0.72013,4,121,1
2,1.3604,4,121,1
2,0.89813,4,121,1
2,1.0528,4,121,1
4,1.2985,4,121,1
4,0.80949,4,121,1
4,1.433,4,121,1
4,0.82619,4,121,1
5,0.81512,4,121,1
5,1.0116,4,121,1
7,0.60042,4,121,1
7,0.9158,4,121,1
0,1.3039,1,122,1
0,0.74134,1,122,1
0,0.56707,1,122,1
0,0.88279,1,122,1
1,0.74145,1,122,1
1,0.80633,1,122,1
2,1.214,1,122,1
2,0.64584,1,122,1
2,0.69138,1,122,1
2,0.8895,1,122,1
3,1.2232,1,122,1
3,0.92052,1,122,1
4,0.92338,1,122,1
4,0.70147,1,122,1
5,1.1591,1,122,1
5,1.023,1,122,1
5,0.95537,1,122,1
5,0.86261,1,122,1
0,1.3659,2,122,1
0,0.8372,2,122,1
0,0.76135,2,122,1
0,0.8777,2,122,1
1,0.90714,2,122,1
1,1.1282,2,122,1
2,0.97819,2,122,1
2,0.62615,2,122,1
2,0.86923,2,122,1
2,0.96159,2,122,1
3,0.79003,2,122,1
3,1.2374,2,122,1
4,1.1029,2,122,1
4,0.8732,2,122,1
5,1.1846,2,122,1
5,1.0779,2,122,1
5,1.2183,2,122,1
5,0.90525,2,122,1
0,0.90234,3,122,1
0,1.0733,3,122,1
1,0.79532,3,122,1
1,1.0543,3,122,1
2,1.1577,3,122,1
2,1.1511,3,122,1
2,0.53314,3,122,1
2,1.0139,3,122,1
2,0.93325,3,122,1
2,0.62037,3,122,1
3,0.96996,3,122,1
3,1.0548,3,122,1
4,1.1286,3,122,1
4,0.85073,3,122,1
5,0.74236,3,122,1
5,1.146,3,122,1
5,1.0994,3,122,1
5,1.1253,3,122,1
0,0.57298,4,122,1
0,0.86811,4,122,1
1,0.85684,4,122,1
1,0.91332,4,122,1
2,0.87049,4,122,1
2,0.57939,4,122,1
2,0.86567,4,122,1
2,1.0586,4,122,1
