DRN_custom,GLM,contrast,timelock
-0.362525087447301,GLM_08,contr1,offer-timelocked
0.140554306219314,GLM_08,contr1,offer-timelocked
-0.269450884214211,GLM_08,contr1,offer-timelocked
0.140886082711332,GLM_08,contr1,offer-timelocked
-0.115378150463483,GLM_08,contr1,offer-timelocked
0.0366348090676446,GLM_08,contr1,offer-timelocked
0.0417071938952515,GLM_08,contr1,offer-timelocked
-0.0806482638210057,GLM_08,contr1,offer-timelocked
0,GLM_08,contr1,offer-timelocked
-0.0888989978299849,GLM_08,contr1,offer-timelocked
-0.00959865542796682,GLM_08,contr1,offer-timelocked
0.17033648895839,GLM_08,contr1,offer-timelocked
0.116075886523702,GLM_08,contr1,offer-timelocked
0,GLM_08,contr1,offer-timelocked
-0.331197701149322,GLM_08,contr1,offer-timelocked
-0.0847888548208737,GLM_08,contr1,offer-timelocked
-0.154052761527899,GLM_08,contr1,offer-timelocked
0.0897206870305914,GLM_08,contr1,offer-timelocked
-0.0813273365953276,GLM_08,contr1,offer-timelocked
-0.134309601267949,GLM_08,contr1,offer-timelocked
0.124083640868397,GLM_08,contr1,offer-timelocked
0.0795304238258556,GLM_08,contr1,offer-timelocked
0.123372796020739,GLM_08,contr1,offer-timelocked
0.207327873653831,GLM_08,contr1,offer-timelocked
0.0527110936211954,GLM_08,contr1,offer-timelocked
-0.464474716027602,GLM_08,contr1,offer-timelocked
0.176941649470866,GLM_08,contr1,offer-timelocked
