tc_data1,tc_data2,tc_data3,tc_data4,tc_data5
0.015509654078941,0.0140061824885453,LC_Pauli,GLM_05,contr_2
0.0144921966759794,0.0137882583866656,LC_Pauli,GLM_05,contr_2
0.0133382288519274,0.0135441740246598,LC_Pauli,GLM_05,contr_2
0.0120636047848054,0.0132782524626994,LC_Pauli,GLM_05,contr_2
0.0106852128643568,0.0129954630659454,LC_Pauli,GLM_05,contr_2
0.00921534121463688,0.0127021175814035,LC_Pauli,GLM_05,contr_2
0.00765996184601404,0.0124046223475181,LC_Pauli,GLM_05,contr_2
0.00602349224044284,0.0121106172035256,LC_Pauli,GLM_05,contr_2
0.00431849546368408,0.0118287496324913,LC_Pauli,GLM_05,contr_2
0.00255690104858665,0.0115684918644277,LC_Pauli,GLM_05,contr_2
0.000754991974911683,0.011340747936742,LC_Pauli,GLM_05,contr_2
-0.00107214460858123,0.0111564446855399,LC_Pauli,GLM_05,contr_2
-0.00291095406592284,0.0110284841295113,LC_Pauli,GLM_05,contr_2
-0.00474521662210138,0.0109690374338218,LC_Pauli,GLM_05,contr_2
-0.00656063202598638,0.0109891465480986,LC_Pauli,GLM_05,contr_2
-0.00834353998408845,0.0110977654315983,LC_Pauli,GLM_05,contr_2
-0.0100821875393777,0.0112985823610332,LC_Pauli,GLM_05,contr_2
-0.0117597011975547,0.0115877838966431,LC_Pauli,GLM_05,contr_2
-0.0133551247679591,0.0119544175238998,LC_Pauli,GLM_05,contr_2
-0.0148494081009866,0.0123831953946051,LC_Pauli,GLM_05,contr_2
-0.0162237296557805,0.0128574927563252,LC_Pauli,GLM_05,contr_2
-0.017465130367085,0.0133593164580635,LC_Pauli,GLM_05,contr_2
-0.0185676810493829,0.0138726164823567,LC_Pauli,GLM_05,contr_2
-0.0195344213895157,0.0143821519433969,LC_Pauli,GLM_05,contr_2
-0.0203704582460913,0.0148733003964618,LC_Pauli,GLM_05,contr_2
-0.0210760852209716,0.0153334179695728,LC_Pauli,GLM_05,contr_2
-0.0216469647145141,0.015750693710717,LC_Pauli,GLM_05,contr_2
-0.0220765401859919,0.0161155557165006,LC_Pauli,GLM_05,contr_2
-0.0223617793666212,0.0164187558739602,LC_Pauli,GLM_05,contr_2
-0.0225028246796436,0.0166519171220866,LC_Pauli,GLM_05,contr_2
-0.0225115597852042,0.0168086351992626,LC_Pauli,GLM_05,contr_2
-0.0223994757893758,0.0168849405916566,LC_Pauli,GLM_05,contr_2
-0.0221716500027098,0.0168810776386399,LC_Pauli,GLM_05,contr_2
-0.0218341033111431,0.0168019660302311,LC_Pauli,GLM_05,contr_2
-0.0213918376754435,0.0166551219611429,LC_Pauli,GLM_05,contr_2
-0.0208486075775341,0.0164501331048122,LC_Pauli,GLM_05,contr_2
-0.020206247809614,0.0161998614358094,LC_Pauli,GLM_05,contr_2
-0.0194730158165399,0.0159191929758582,LC_Pauli,GLM_05,contr_2
-0.0186665558545119,0.015623052521345,LC_Pauli,GLM_05,contr_2
-0.0178070979584819,0.0153258290311898,LC_Pauli,GLM_05,contr_2
-0.0169132905106656,0.0150418300252916,LC_Pauli,GLM_05,contr_2
-0.0159972236417028,0.0147839665354068,LC_Pauli,GLM_05,contr_2
-0.0150634954273657,0.0145622313459811,LC_Pauli,GLM_05,contr_2
-0.0141090367700709,0.0143851162773089,LC_Pauli,GLM_05,contr_2
-0.0131309925724946,0.014258858534987,LC_Pauli,GLM_05,contr_2
-0.0121306821913346,0.0141861753330698,LC_Pauli,GLM_05,contr_2
-0.0111115486339896,0.0141693601996722,LC_Pauli,GLM_05,contr_2
-0.0100797024673568,0.0142075909114014,LC_Pauli,GLM_05,contr_2
-0.00904360643980781,0.0142975230166017,LC_Pauli,GLM_05,contr_2
-0.00800798771005921,0.014432731153444,LC_Pauli,GLM_05,contr_2
-0.00696763087366403,0.0146054877270251,LC_Pauli,GLM_05,contr_2
-0.00592054866931138,0.0148058799135083,LC_Pauli,GLM_05,contr_2
-0.00487506117936123,0.0150220989723584,LC_Pauli,GLM_05,contr_2
-0.00384229935198372,0.0152420855347247,LC_Pauli,GLM_05,contr_2
-0.00283275951358612,0.0154555829582546,LC_Pauli,GLM_05,contr_2
-0.0018586142425011,0.0156551965187153,LC_Pauli,GLM_05,contr_2
-0.000936828638144486,0.0158354126029683,LC_Pauli,GLM_05,contr_2
-8.14155016614637e-05,0.0159930458508795,LC_Pauli,GLM_05,contr_2
0.000704322628551226,0.0161272873085316,LC_Pauli,GLM_05,contr_2
0.0014199053593444,0.0162374194146739,LC_Pauli,GLM_05,contr_2
0.00206148721932767,0.0163213037083265,LC_Pauli,GLM_05,contr_2
0.00261937489527347,0.0163765535682341,LC_Pauli,GLM_05,contr_2
0.00308060617166983,0.0164015490334264,LC_Pauli,GLM_05,contr_2
0.00343102149133599,0.0163968209246691,LC_Pauli,GLM_05,contr_2
0.00365878190176089,0.0163656542818307,LC_Pauli,GLM_05,contr_2
0.00375377466063727,0.0163134451182491,LC_Pauli,GLM_05,contr_2
0.0037059621131262,0.016246399860803,LC_Pauli,GLM_05,contr_2
0.0035072389682029,0.0161711542835605,LC_Pauli,GLM_05,contr_2
0.00315614161169932,0.0160960649028384,LC_Pauli,GLM_05,contr_2
0.00265064926768557,0.0160305584810146,LC_Pauli,GLM_05,contr_2
0.00198734192074549,0.0159831401584424,LC_Pauli,GLM_05,contr_2
0.00116809873186756,0.0159597709162283,LC_Pauli,GLM_05,contr_2
0.000204922150740712,0.0159629977544487,LC_Pauli,GLM_05,contr_2
-0.000885030029071953,0.0159926090358244,LC_Pauli,GLM_05,contr_2
-0.002085834403192,0.0160457871566337,LC_Pauli,GLM_05,contr_2
-0.00337997248493669,0.016117247779159,LC_Pauli,GLM_05,contr_2
-0.00474311757696587,0.0161997717470286,LC_Pauli,GLM_05,contr_2
-0.00614934009565504,0.0162849578258894,LC_Pauli,GLM_05,contr_2
-0.00757799125066073,0.0163650966553066,LC_Pauli,GLM_05,contr_2
-0.00900735910912718,0.0164339982922229,LC_Pauli,GLM_05,contr_2
-0.0104120523253957,0.01648751568076,LC_Pauli,GLM_05,contr_2
-0.0117620462537107,0.0165226436919327,LC_Pauli,GLM_05,contr_2
-0.0130284763402412,0.0165360275712645,LC_Pauli,GLM_05,contr_2
-0.0141869936878289,0.0165234978907342,LC_Pauli,GLM_05,contr_2
-0.0152152216440688,0.0164822996287329,LC_Pauli,GLM_05,contr_2
-0.0160898566852611,0.0164119764641416,LC_Pauli,GLM_05,contr_2
-0.016786730070957,0.0163127160910174,LC_Pauli,GLM_05,contr_2
-0.0172828319418867,0.0161853305405117,LC_Pauli,GLM_05,contr_2
-0.017562857276206,0.0160307427920098,LC_Pauli,GLM_05,contr_2
-0.0176142995379056,0.0158507152905884,LC_Pauli,GLM_05,contr_2
-0.0174311252445555,0.0156489245227636,LC_Pauli,GLM_05,contr_2
-0.0170123225389624,0.0154317432394014,LC_Pauli,GLM_05,contr_2
-0.0163640389583457,0.0152061719970004,LC_Pauli,GLM_05,contr_2
-0.0154961129202493,0.0149774752387572,LC_Pauli,GLM_05,contr_2
-0.0144184613860365,0.0147506621408444,LC_Pauli,GLM_05,contr_2
-0.0131433388899227,0.0145316297038398,LC_Pauli,GLM_05,contr_2
-0.0116876350744931,0.0143275801251298,LC_Pauli,GLM_05,contr_2
-0.0100715833235054,0.0141471920872194,LC_Pauli,GLM_05,contr_2
-0.00831680108495807,0.0139986934903742,LC_Pauli,GLM_05,contr_2
-0.00644968752933641,0.013889209522129,LC_Pauli,GLM_05,contr_2
-0.00449927277153332,0.0138223868465878,LC_Pauli,GLM_05,contr_2
-0.00249863082335418,0.0138010924028238,LC_Pauli,GLM_05,contr_2
-0.000478825604748211,0.0138289937430053,LC_Pauli,GLM_05,contr_2
0.00153433265574379,0.0139087917537183,LC_Pauli,GLM_05,contr_2
0.0035132355908215,0.0140400231588658,LC_Pauli,GLM_05,contr_2
0.00542802773967331,0.0142190302003214,LC_Pauli,GLM_05,contr_2
0.00724938559708919,0.0144404952994951,LC_Pauli,GLM_05,contr_2
0.00894776081645967,0.0146963916041584,LC_Pauli,GLM_05,contr_2
0.0104973127795525,0.0149779166957775,LC_Pauli,GLM_05,contr_2
0.0118761085490598,0.0152763662093578,LC_Pauli,GLM_05,contr_2
0.0130720789020231,0.0155826739323175,LC_Pauli,GLM_05,contr_2
0.0140766693891874,0.0158873077015972,LC_Pauli,GLM_05,contr_2
0.014885040956908,0.0161826829524322,LC_Pauli,GLM_05,contr_2
