DRN_custom,GLM,contrast,timelock
-0.0277082805283649,GLM_09,contr1,offer-timelocked
0.0610586201883559,GLM_09,contr1,offer-timelocked
-0.124175530748245,GLM_09,contr1,offer-timelocked
-0.0311201639108958,GLM_09,contr1,offer-timelocked
-0.11542996568381,GLM_09,contr1,offer-timelocked
-0.0787711443499905,GLM_09,contr1,offer-timelocked
0.116355442333555,GLM_09,contr1,offer-timelocked
0.0339948204702353,GLM_09,contr1,offer-timelocked
-0.0545155588880592,GLM_09,contr1,offer-timelocked
0.014097951817441,GLM_09,contr1,offer-timelocked
-0.117675797084459,GLM_09,contr1,offer-timelocked
-0.015527932350727,GLM_09,contr1,offer-timelocked
-0.00655800382559262,GLM_09,contr1,offer-timelocked
-0.0875693572428318,GLM_09,contr1,offer-timelocked
0.0128655709418342,GLM_09,contr1,offer-timelocked
-0.136432468540803,GLM_09,contr1,offer-timelocked
0.011492261742027,GLM_09,contr1,offer-timelocked
0.0160763025430412,GLM_09,contr1,offer-timelocked
-0.117828254004532,GLM_09,contr1,offer-timelocked
-0.0604009475396723,GLM_09,contr1,offer-timelocked
-0.157128536141607,GLM_09,contr1,offer-timelocked
-0.216671092487517,GLM_09,contr1,offer-timelocked
0.0401474399294915,GLM_09,contr1,offer-timelocked
0.0369406407872684,GLM_09,contr1,offer-timelocked
0.0416041008787472,GLM_09,contr1,offer-timelocked
0.0250850870319745,GLM_09,contr1,offer-timelocked
-0.0640366224656253,GLM_09,contr1,offer-timelocked
