tc_data1,tc_data2,tc_data3,tc_data4,tc_data5
-0.0234319414502016,0.0219834107630784,DRN_custom,GLM_03,contr_4
-0.0228863447901322,0.0214208375002265,DRN_custom,GLM_03,contr_4
-0.0226320956893864,0.0209963391937828,DRN_custom,GLM_03,contr_4
-0.022637725474032,0.0207349717234126,DRN_custom,GLM_03,contr_4
-0.0228681818278065,0.0206570999445254,DRN_custom,GLM_03,contr_4
-0.0232952111171153,0.0207738325589999,DRN_custom,GLM_03,contr_4
-0.0238857763262656,0.0210834687333876,DRN_custom,GLM_03,contr_4
-0.0245987428923027,0.021571037671507,DRN_custom,GLM_03,contr_4
-0.0253935276869761,0.022213365557378,DRN_custom,GLM_03,contr_4
-0.0262373851888431,0.0229829753151834,DRN_custom,GLM_03,contr_4
-0.0271088424894555,0.0238509198850835,DRN_custom,GLM_03,contr_4
-0.0279859274795181,0.0247850490107828,DRN_custom,GLM_03,contr_4
-0.0288566557132321,0.025753948798414,DRN_custom,GLM_03,contr_4
-0.0297070082977528,0.0267282279007943,DRN_custom,GLM_03,contr_4
-0.0305164866013882,0.0276802692656835,DRN_custom,GLM_03,contr_4
-0.0312408201707506,0.0285830806436615,DRN_custom,GLM_03,contr_4
-0.0318231522674874,0.0294125409907106,DRN_custom,GLM_03,contr_4
-0.0322045375239326,0.0301484746391162,DRN_custom,GLM_03,contr_4
-0.0323230346498479,0.0307726689904706,DRN_custom,GLM_03,contr_4
-0.0321193102597386,0.0312684678368174,DRN_custom,GLM_03,contr_4
-0.0315521147454812,0.0316206194629231,DRN_custom,GLM_03,contr_4
-0.0306023045722873,0.0318155299621003,DRN_custom,GLM_03,contr_4
-0.0292854609675188,0.0318413543185015,DRN_custom,GLM_03,contr_4
-0.0276393373150617,0.0316908893823509,DRN_custom,GLM_03,contr_4
-0.0257054649040482,0.0313593795715748,DRN_custom,GLM_03,contr_4
-0.0235149043455265,0.0308484751108796,DRN_custom,GLM_03,contr_4
-0.0210992268999917,0.0301677726890438,DRN_custom,GLM_03,contr_4
-0.0184891532549193,0.0293343241232965,DRN_custom,GLM_03,contr_4
-0.0157111991896268,0.0283700915026599,DRN_custom,GLM_03,contr_4
-0.0127943843459122,0.0273033234122574,DRN_custom,GLM_03,contr_4
-0.00976853065580748,0.0261673515691309,DRN_custom,GLM_03,contr_4
-0.0066655189920811,0.0250026063620529,DRN_custom,GLM_03,contr_4
-0.00350421858478554,0.0238535944185093,DRN_custom,GLM_03,contr_4
-0.000308900950813468,0.0227675341501511,DRN_custom,GLM_03,contr_4
0.00288688627686575,0.0217948090971767,DRN_custom,GLM_03,contr_4
0.00603162112224739,0.0209862470666982,DRN_custom,GLM_03,contr_4
0.00905992546643251,0.0203844997551004,DRN_custom,GLM_03,contr_4
0.0119030458676015,0.0200209907249513,DRN_custom,GLM_03,contr_4
0.0144910816502753,0.0199128809702601,DRN_custom,GLM_03,contr_4
0.0167532451147021,0.0200608552995731,DRN_custom,GLM_03,contr_4
0.0186311437970956,0.0204464146156591,DRN_custom,GLM_03,contr_4
0.0200834602924343,0.0210340007419593,DRN_custom,GLM_03,contr_4
0.0210998264964508,0.0217780432989613,DRN_custom,GLM_03,contr_4
0.0216945583362891,0.0226287524586095,DRN_custom,GLM_03,contr_4
0.0218865300562113,0.0235368269884553,DRN_custom,GLM_03,contr_4
0.0216827382180283,0.0244587775902634,DRN_custom,GLM_03,contr_4
0.0210873543300027,0.0253591853193562,DRN_custom,GLM_03,contr_4
0.0200999383453158,0.0262100666208182,DRN_custom,GLM_03,contr_4
0.0187199265799241,0.0269895698849025,DRN_custom,GLM_03,contr_4
0.0169591276382256,0.0276824672369705,DRN_custom,GLM_03,contr_4
0.0148435906519937,0.0282803387559474,DRN_custom,GLM_03,contr_4
0.0124074545985017,0.0287809710188299,DRN_custom,GLM_03,contr_4
0.00967539384548498,0.0291847359922734,DRN_custom,GLM_03,contr_4
0.00667788638830614,0.0294944343927754,DRN_custom,GLM_03,contr_4
0.003452221310885,0.0297143155342815,DRN_custom,GLM_03,contr_4
4.18303117330837e-05,0.0298480564360469,DRN_custom,GLM_03,contr_4
-0.00348850812568337,0.0298992527239763,DRN_custom,GLM_03,contr_4
-0.0070631913362922,0.0298735874607849,DRN_custom,GLM_03,contr_4
-0.0106082991242819,0.0297776777882062,DRN_custom,GLM_03,contr_4
-0.0140473565410534,0.0296166324265366,DRN_custom,GLM_03,contr_4
-0.0173061537077168,0.0293971641105949,DRN_custom,GLM_03,contr_4
-0.0203160905202019,0.0291290964782948,DRN_custom,GLM_03,contr_4
-0.0230300888848857,0.0288251237911319,DRN_custom,GLM_03,contr_4
-0.0254207294234655,0.0285019677030329,DRN_custom,GLM_03,contr_4
-0.0274635798202608,0.0281803697869723,DRN_custom,GLM_03,contr_4
-0.0291211625188969,0.027882322615865,DRN_custom,GLM_03,contr_4
-0.0303474838879264,0.027627559913086,DRN_custom,GLM_03,contr_4
-0.0310921907500161,0.0274338037267844,DRN_custom,GLM_03,contr_4
-0.031312818736648,0.027314901553248,DRN_custom,GLM_03,contr_4
-0.0309814095054212,0.0272802004170324,DRN_custom,GLM_03,contr_4
-0.0300886027991715,0.0273325226524374,DRN_custom,GLM_03,contr_4
-0.0286418992209521,0.027468137767792,DRN_custom,GLM_03,contr_4
-0.0266521474790477,0.0276800129752609,DRN_custom,GLM_03,contr_4
-0.0241373194317065,0.0279565854660399,DRN_custom,GLM_03,contr_4
-0.0211135481625624,0.0282839129705992,DRN_custom,GLM_03,contr_4
-0.0175907116400862,0.028649029074486,DRN_custom,GLM_03,contr_4
-0.0136050448685194,0.0290383172244275,DRN_custom,GLM_03,contr_4
-0.00921277841474189,0.0294365986806161,DRN_custom,GLM_03,contr_4
-0.00446988038758974,0.0298287490332335,DRN_custom,GLM_03,contr_4
0.000566226923364622,0.0302004072238763,DRN_custom,GLM_03,contr_4
0.00582930286313351,0.0305351211836022,DRN_custom,GLM_03,contr_4
0.0112399091198336,0.030815167711387,DRN_custom,GLM_03,contr_4
0.0167282497511174,0.0310255625838229,DRN_custom,GLM_03,contr_4
0.0222356497810877,0.0311590763717682,DRN_custom,GLM_03,contr_4
0.0277041455845389,0.0312128671266783,DRN_custom,GLM_03,contr_4
0.0330612715470405,0.0311886614135614,DRN_custom,GLM_03,contr_4
